Total:     1 | Class: 0 | [0,0,0,0,0,0,1,0,0,0,0] | Acc: 0.00 | Acc2: 0.00 | Time: 0.002
Total:     1 | Class: 3 | [0,0,0,1,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 3 | [0,0,0,1,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 4 | [0,0,0,0,1,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 4 | [0,0,0,0,1,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 4 | [0,0,0,0,1,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 4 | [0,0,0,0,1,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 4 | [0,0,0,0,1,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 4 | [0,0,0,0,1,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 4 | [0,0,0,0,1,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 4 | [0,0,0,0,1,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 4 | [0,0,0,0,1,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 4 | [0,0,0,0,1,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 4 | [0,0,0,0,1,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 4 | [0,0,0,0,1,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 4 | [0,0,0,0,1,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 4 | [0,0,0,0,1,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 5 | [0,0,0,0,0,1,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 5 | [0,0,0,0,0,1,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 5 | [0,0,0,0,0,1,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 5 | [0,0,0,0,0,1,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 5 | [0,0,0,0,0,1,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 5 | [0,0,0,0,0,1,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 5 | [0,0,0,0,0,1,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 5 | [0,0,0,0,0,1,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 5 | [0,0,0,0,0,1,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 5 | [0,0,0,0,0,1,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 5 | [0,0,0,0,0,1,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 5 | [0,0,0,0,0,1,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 5 | [0,0,0,0,0,1,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 5 | [0,0,0,0,0,1,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 5 | [0,0,0,0,0,1,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 6 | [0,0,0,0,0,0,1,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 6 | [0,0,0,0,0,0,1,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 6 | [0,0,0,0,0,0,1,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 6 | [0,0,0,0,0,0,1,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 6 | [0,0,0,0,0,0,1,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 6 | [0,0,0,0,0,0,1,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 6 | [0,0,0,0,0,0,1,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 6 | [0,0,0,0,0,0,1,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 6 | [0,0,0,0,0,0,1,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 6 | [0,0,0,0,0,0,1,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 6 | [0,0,0,0,0,0,1,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 6 | [0,0,0,0,0,0,1,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 6 | [0,0,0,0,0,0,1,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 6 | [0,0,0,0,0,0,1,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 7 | [0,0,0,0,0,0,0,1,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 7 | [0,0,0,0,0,0,0,1,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 7 | [0,0,0,0,0,0,0,1,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 7 | [0,0,0,0,0,0,0,1,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 7 | [0,0,0,0,0,0,0,1,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 7 | [0,0,0,0,0,0,0,1,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 7 | [0,0,0,0,0,0,0,1,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 7 | [0,0,0,0,0,0,0,1,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 7 | [0,0,0,0,0,0,0,1,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 7 | [0,0,0,0,0,0,0,1,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 7 | [0,0,0,0,0,0,0,1,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 7 | [0,0,0,0,0,0,0,1,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 7 | [0,0,0,0,0,0,0,1,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 7 | [0,0,0,0,0,0,0,1,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 8 | [0,0,0,0,0,0,0,0,1,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 8 | [0,0,0,0,0,0,0,0,1,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 8 | [0,0,0,0,0,0,0,0,1,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 8 | [0,0,0,0,0,0,0,0,1,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 8 | [0,0,0,0,0,0,0,0,1,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 8 | [0,0,0,0,0,0,0,0,1,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 8 | [0,0,0,0,0,0,0,0,1,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 8 | [0,0,0,0,0,0,0,0,1,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 8 | [0,0,0,0,0,0,0,0,1,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 8 | [0,0,0,0,0,0,0,0,1,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 8 | [0,0,0,0,0,0,0,0,1,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 8 | [0,0,0,0,0,0,0,0,1,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 8 | [0,0,0,0,0,0,0,0,1,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 8 | [0,0,0,0,0,0,0,0,1,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.004
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 9 | [0,0,0,0,0,0,0,0,0,1,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,1,0,0,0,0,0,0,0] | Acc: 0.00 | Acc2: 0.00 | Time: 0.002
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 10 | [0,0,0,0,0,0,0,0,0,0,1] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 0 | [1,0,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 1 | [0,1,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.005
Total:     1 | Class: 1 | [0,1,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 1 | [0,1,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 1 | [0,1,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 1 | [0,1,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 1 | [0,1,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 1 | [0,1,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 1 | [0,1,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.002
Total:     1 | Class: 1 | [0,1,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
Total:     1 | Class: 1 | [0,1,0,0,0,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.003
